Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonS3,ReadBucketPublicAccessBlock,EU-Requests-Tier2,testing-cloudwatch-logs,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,HeadBucket,Requests-Tier2,dmap-data-bucket,07/01/20 00:00:00,07/02/20 00:00:00,3
AmazonS3,HeadBucket,C3DataTransfer-Out-Bytes,dmap-prod-dwh-files,07/01/20 00:00:00,07/02/20 00:00:00,1415
AmazonS3,ReadLocation,EU-USE1-AWS-Out-Bytes,dmap-public-alb-logs,07/01/20 00:00:00,07/02/20 00:00:00,4384
AmazonS3,ReadBucketPublicAccessBlock,EU-Requests-Tier2,dmap-sap-omr,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,HeadBucket,Requests-Tier2,prod-comp-price,07/01/20 00:00:00,07/02/20 00:00:00,4
AmazonS3,HeadBucket,C3DataTransfer-Out-Bytes,prod-fin-mgmt-report,07/01/20 00:00:00,07/02/20 00:00:00,1888
AmazonS3,ReadLocation,EU-USE1-AWS-Out-Bytes,dmap-prod-ranger-audit-logs,07/01/20 00:00:00,07/02/20 00:00:00,4384
AmazonS3,ReadBucketPublicAccessBlock,EU-Requests-Tier2,prod-seo-auto-reports,07/01/20 00:00:00,07/02/20 00:00:00,12
AmazonS3,HeadBucket,Requests-Tier2,dmap-prod-kerberos,07/01/20 00:00:00,07/02/20 00:00:00,3
AmazonS3,HeadBucket,C3DataTransfer-Out-Bytes,edl-live-dwh-files,07/01/20 00:00:00,07/02/20 00:00:00,936
AmazonS3,ReadLocation,EU-USE1-AWS-Out-Bytes,dmap-prod-wifi-db,07/01/20 00:00:00,07/02/20 00:00:00,4384
AmazonS3,ReadBucketPublicAccessBlock,EU-Requests-Tier2,prod-winter-at-tantora-bigquery,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,HeadBucket,Requests-Tier2,dmap-prod-data-warehouse,07/01/20 00:00:00,07/02/20 00:00:00,3
AmazonS3,ReadBucketPolicyStatus,EU-USE1-AWS-Out-Bytes,dmap-prod-sap,07/01/20 00:00:00,07/02/20 00:00:00,306
AmazonS3,HeadBucket,C3DataTransfer-Out-Bytes,dmap-prod-sap,07/01/20 00:00:00,07/02/20 00:00:00,1379
AmazonS3,ReadLocation,EU-USE1-AWS-Out-Bytes,dmap-sap-omr,07/01/20 00:00:00,07/02/20 00:00:00,4384
AmazonS3,ReadBucketPublicAccessBlock,EU-Requests-Tier2,prod-rds-general-log-bucket,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,HeadBucket,Requests-Tier2,dmap-prod-datascience,07/01/20 00:00:00,07/02/20 00:00:00,3
AmazonS3,ReadBucketPublicAccessBlock,EU-USE1-AWS-Out-Bytes,dmap-prod-hdp-mysql-dump,07/01/20 00:00:00,07/02/20 00:00:00,326
AmazonS3,HeadBucket,C3DataTransfer-Out-Bytes,dmap-sap-daas,07/01/20 00:00:00,07/02/20 00:00:00,2758
AmazonS3,ReadLocation,EU-USE1-AWS-Out-Bytes,prod-rds-general-log-bucket,07/01/20 00:00:00,07/02/20 00:00:00,4384
AmazonS3,ReadBucketPublicAccessBlock,EU-Requests-Tier2,dmap-sap-daas,07/01/20 00:00:00,07/02/20 00:00:00,2
AmazonS3,HeadBucket,Requests-Tier2,tapro-atg-t1-complete,07/01/20 00:00:00,07/02/20 00:00:00,3
AmazonS3,ReadBucketPolicyStatus,EU-USE1-AWS-Out-Bytes,dmap-artifacts,07/01/20 00:00:00,07/02/20 00:00:00,307
AmazonS3,HeadBucket,C3DataTransfer-Out-Bytes,dmap-prod-ranger-audit-logs,07/01/20 00:00:00,07/02/20 00:00:00,1954
AmazonS3,ReadLocation,EU-USE1-AWS-Out-Bytes,edl-live-dwh-files,07/01/20 00:00:00,07/02/20 00:00:00,4384
AmazonS3,ReadBucketPublicAccessBlock,EU-Requests-Tier2,edl-online-backup,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,HeadBucket,Requests-Tier2,test-omr-logs,07/01/20 00:00:00,07/02/20 00:00:00,3
AmazonS3,ReadBucketPublicAccessBlock,EU-USE1-AWS-Out-Bytes,prod-rds-general-logs,07/01/20 00:00:00,07/02/20 00:00:00,326
AmazonS3,HeadBucket,C3DataTransfer-Out-Bytes,dmap-prod-d3js,07/01/20 00:00:00,07/02/20 00:00:00,1385
AmazonS3,CompleteMultipartUpload,EU-DataTransfer-In-Bytes,dmap-prod-sap,07/01/20 00:00:00,07/02/20 00:00:00,22494
AmazonS3,ReadBucketPublicAccessBlock,EU-Requests-Tier2,dmap-public,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,HeadBucket,Requests-Tier2,prod-qa-reports,07/01/20 00:00:00,07/02/20 00:00:00,2
AmazonS3,ReadBucketPublicAccessBlock,EU-USE1-AWS-Out-Bytes,dmap-prod-hadoop-backup,07/01/20 00:00:00,07/02/20 00:00:00,326
AmazonS3,HeadBucket,C3DataTransfer-Out-Bytes,dmap-prod,07/01/20 00:00:00,07/02/20 00:00:00,1810
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,dmap-prod-braze,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadBucketPublicAccessBlock,EU-Requests-Tier2,dmap-prod-dwh-files,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,HeadBucket,Requests-Tier2,prod-rds-general-log-bucket,07/01/20 00:00:00,07/02/20 00:00:00,5
AmazonS3,ReadBucketPublicAccessBlock,EU-USE1-AWS-Out-Bytes,dmap-sap-daas,07/01/20 00:00:00,07/02/20 00:00:00,326
AmazonS3,HeadBucket,C3DataTransfer-Out-Bytes,prod-rds-error-slowquey-logs,07/01/20 00:00:00,07/02/20 00:00:00,976
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,prod-rds-general-logs,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadBucketPublicAccessBlock,EU-Requests-Tier2,dmap-prod-hdp-mysql-dump,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,HeadBucket,Requests-Tier2,dmap-prod-wifi-db,07/01/20 00:00:00,07/02/20 00:00:00,5
AmazonS3,ReadBucketPolicyStatus,EU-USE1-AWS-Out-Bytes,dataquality.seera.report,07/01/20 00:00:00,07/02/20 00:00:00,141
AmazonS3,HeadBucket,C3DataTransfer-Out-Bytes,dmap-prod-kerberos,07/01/20 00:00:00,07/02/20 00:00:00,1409
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,dmap-test-bucket,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadBucketPublicAccessBlock,EU-Requests-Tier2,test-omr-logs,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,HeadBucket,Requests-Tier2,dmap-prod-cf,07/01/20 00:00:00,07/02/20 00:00:00,3
AmazonS3,ReadBucketPublicAccessBlock,EU-USE1-AWS-Out-Bytes,dmap-data-bucket,07/01/20 00:00:00,07/02/20 00:00:00,326
AmazonS3,HeadBucket,C3DataTransfer-Out-Bytes,dmap-artifacts,07/01/20 00:00:00,07/02/20 00:00:00,1385
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,dmap-prod-kerberos,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadBucketPublicAccessBlock,EU-Requests-Tier2,dmap-prod-data-warehouse,07/01/20 00:00:00,07/02/20 00:00:00,2
AmazonS3,HeadBucket,Requests-Tier2,dmap-tableau-backup,07/01/20 00:00:00,07/02/20 00:00:00,5
AmazonS3,ReadBucketPublicAccessBlock,EU-USE1-AWS-Out-Bytes,lump-data,07/01/20 00:00:00,07/02/20 00:00:00,326
AmazonS3,HeadBucket,C3DataTransfer-Out-Bytes,test-omr-logs,07/01/20 00:00:00,07/02/20 00:00:00,1369
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,dmap-prod-grafana,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadBucketPublicAccessBlock,EU-Requests-Tier2,tajawal-online-data,07/01/20 00:00:00,07/02/20 00:00:00,2
AmazonS3,HeadBucket,Requests-Tier2,prod-winter-at-tantora-bigquery,07/01/20 00:00:00,07/02/20 00:00:00,2
AmazonS3,ReadBucketPublicAccessBlock,EU-USE1-AWS-Out-Bytes,dataquality.seera.report,07/01/20 00:00:00,07/02/20 00:00:00,354
AmazonS3,HeadBucket,C3DataTransfer-Out-Bytes,dataquality.seera.report,07/01/20 00:00:00,07/02/20 00:00:00,960
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,dmap-data-bucket,07/01/20 00:00:00,07/02/20 00:00:00,2
AmazonS3,ReadBucketPublicAccessBlock,EU-Requests-Tier2,dmap-prod-d3js,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,HeadBucket,Requests-Tier2,tajawal-online-data,07/01/20 00:00:00,07/02/20 00:00:00,3
AmazonS3,ReadBucketPolicyStatus,EU-USE1-AWS-Out-Bytes,dmap-public-alb-logs,07/01/20 00:00:00,07/02/20 00:00:00,142
AmazonS3,HeadBucket,C3DataTransfer-Out-Bytes,prod-rds-general-logs,07/01/20 00:00:00,07/02/20 00:00:00,1427
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,dmap-sap-omr,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadBucketPublicAccessBlock,EU-Requests-Tier2,dmap-prod-grafana,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,HeadBucket,Requests-Tier2,dmap-test-bucket,07/01/20 00:00:00,07/02/20 00:00:00,6
AmazonS3,ReadBucketPolicyStatus,EU-USE1-AWS-Out-Bytes,dmap-test-bucket,07/01/20 00:00:00,07/02/20 00:00:00,142
AmazonS3,HeadBucket,C3DataTransfer-Out-Bytes,dmap-prod-hdp-mysql-dump,07/01/20 00:00:00,07/02/20 00:00:00,1445
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,dmap-prod-sync-stage,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadBucketPublicAccessBlock,EU-Requests-Tier2,edl-adjust,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,HeadBucket,Requests-Tier2,dmap-live-dwh-files,07/01/20 00:00:00,07/02/20 00:00:00,3
AmazonS3,ReadBucketPublicAccessBlock,EU-USE1-AWS-Out-Bytes,testing-cloudwatch-logs,07/01/20 00:00:00,07/02/20 00:00:00,326
AmazonS3,HeadBucket,C3DataTransfer-Out-Bytes,dmap-data-bucket,07/01/20 00:00:00,07/02/20 00:00:00,1397
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,prod-comp-price,07/01/20 00:00:00,07/02/20 00:00:00,3
AmazonS3,ReadBucketPublicAccessBlock,EU-Requests-Tier2,dmap-prod-kerberos,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,HeadBucket,Requests-Tier2,dmap-prod-cloud-trail,07/01/20 00:00:00,07/02/20 00:00:00,3
AmazonS3,ReadBucketPolicyStatus,EU-USE1-AWS-Out-Bytes,elasticbeanstalk-eu-west-1-032862061730,07/01/20 00:00:00,07/02/20 00:00:00,332
AmazonS3,HeadBucket,C3DataTransfer-Out-Bytes,dmap-prod-s3-access-logs,07/01/20 00:00:00,07/02/20 00:00:00,1930
AmazonS3,ReadACL,EU-Requests-Tier2,elasticbeanstalk-eu-west-1-032862061730,07/01/20 00:00:00,07/02/20 00:00:00,2
AmazonS3,ReadBucketPublicAccessBlock,EU-Requests-Tier2,elaa-sap1,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,HeadBucket,Requests-Tier2,dmap-public,07/01/20 00:00:00,07/02/20 00:00:00,5
AmazonS3,ReadBucketPublicAccessBlock,EU-USE1-AWS-Out-Bytes,sap-user-profile-stage,07/01/20 00:00:00,07/02/20 00:00:00,326
AmazonS3,HeadBucket,EU-Requests-Tier2,dmap-prod-sap,07/01/20 00:00:00,07/02/20 00:00:00,1011
AmazonS3,ReadACL,EU-Requests-Tier2,dmap-prod-sap,07/01/20 00:00:00,07/02/20 00:00:00,2
AmazonS3,ReadBucketPublicAccessBlock,EU-Requests-Tier2,tapro-atg-t1-complete,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadLocation,EU-Requests-Tier2,prod-rds-error-slowquey-logs,07/01/20 00:00:00,07/02/20 00:00:00,32
AmazonS3,ReadBucketPolicyStatus,EU-USE1-AWS-Out-Bytes,prod-rds-general-log-bucket,07/01/20 00:00:00,07/02/20 00:00:00,320
AmazonS3,HeadBucket,C3DataTransfer-Out-Bytes,lump-data,07/01/20 00:00:00,07/02/20 00:00:00,3165
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,edl-live-dwh-files,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadBucketPublicAccessBlock,EU-Requests-Tier2,dmap-prod-crm-data-ingestion,07/01/20 00:00:00,07/02/20 00:00:00,2
AmazonS3,ReadLocation,EU-Requests-Tier2,dmap-prod-d3js,07/01/20 00:00:00,07/02/20 00:00:00,32
AmazonS3,ReadBucketPolicyStatus,EU-USE1-AWS-Out-Bytes,dmap-tableau-backup,07/01/20 00:00:00,07/02/20 00:00:00,312
AmazonS3,CompleteMultipartUpload,EU-Requests-Tier1,dmap-prod-sap,07/01/20 00:00:00,07/02/20 00:00:00,82
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,tajawal-online-data,07/01/20 00:00:00,07/02/20 00:00:00,2
AmazonS3,ReadBucketPublicAccessBlock,EU-Requests-Tier2,dmap-public-tableau-nlb-logs,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadLocation,EU-Requests-Tier2,prod-rds-general-logs,07/01/20 00:00:00,07/02/20 00:00:00,32
AmazonS3,ReadBucketPublicAccessBlock,EU-USE1-AWS-Out-Bytes,tapro-atg-t1-complete,07/01/20 00:00:00,07/02/20 00:00:00,326
AmazonS3,ReadBucketPublicAccessBlock,EU-USE1-AWS-Out-Bytes,elaa-sap1,07/01/20 00:00:00,07/02/20 00:00:00,326
AmazonS3,ReadACL,EU-Requests-Tier2,dmap-sap-omr,07/01/20 00:00:00,07/02/20 00:00:00,2
AmazonS3,ReadBucketPublicAccessBlock,EU-Requests-Tier2,dmap-prod-cloud-trail,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadLocation,EU-Requests-Tier2,elaa-sap1,07/01/20 00:00:00,07/02/20 00:00:00,32
AmazonS3,ReadBucketPolicyStatus,EU-USE1-AWS-Out-Bytes,testing-cloudwatch-logs,07/01/20 00:00:00,07/02/20 00:00:00,316
AmazonS3,ReadBucketPublicAccessBlock,EU-USE1-AWS-Out-Bytes,dmap-prod-sync-stage,07/01/20 00:00:00,07/02/20 00:00:00,326
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,tapro-atg-t1-complete,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadLocation,EU-Requests-Tier2,dmap-public,07/01/20 00:00:00,07/02/20 00:00:00,32
AmazonS3,ReadBucketPublicAccessBlock,EU-USE1-AWS-Out-Bytes,dmap-prod-nifi,07/01/20 00:00:00,07/02/20 00:00:00,326
AmazonS3,ReadBucketPolicyStatus,EU-USE1-AWS-Out-Bytes,prod-rds-error-slowquey-logs,07/01/20 00:00:00,07/02/20 00:00:00,321
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,dmap-prod-crm-data-ingestion,07/01/20 00:00:00,07/02/20 00:00:00,2
AmazonS3,ReadLocation,EU-Requests-Tier2,dmap-data-bucket,07/01/20 00:00:00,07/02/20 00:00:00,32
AmazonS3,ReadBucketPublicAccessBlock,EU-USE1-AWS-Out-Bytes,qa.ingestion.reports,07/01/20 00:00:00,07/02/20 00:00:00,330
AmazonS3,ReadBucketPublicAccessBlock,EU-USE1-AWS-Out-Bytes,dmap-public-alb-logs,07/01/20 00:00:00,07/02/20 00:00:00,350
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,testing-cloudwatch-logs,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadLocation,EU-Requests-Tier2,prod-fin-mgmt-report,07/01/20 00:00:00,07/02/20 00:00:00,32
AmazonS3,ReadBucketPublicAccessBlock,EU-USE1-AWS-Out-Bytes,esmash,07/01/20 00:00:00,07/02/20 00:00:00,326
AmazonS3,ReadBucketPublicAccessBlock,EU-USE1-AWS-Out-Bytes,dmap-prod,07/01/20 00:00:00,07/02/20 00:00:00,339
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,dmap-prod-data-warehouse,07/01/20 00:00:00,07/02/20 00:00:00,2
AmazonS3,ReadLocation,EU-Requests-Tier2,dataquality.seera.report,07/01/20 00:00:00,07/02/20 00:00:00,33
AmazonS3,ReadBucketPolicyStatus,EU-USE1-AWS-Out-Bytes,dmap-prod-nifi,07/01/20 00:00:00,07/02/20 00:00:00,307
AmazonS3,ReadBucketPolicyStatus,EU-USE1-AWS-Out-Bytes,prod-odl-1,07/01/20 00:00:00,07/02/20 00:00:00,303
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,dmap-prod-nifi,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadLocation,EU-Requests-Tier2,cf-templates-1q938a0vie91x-eu-west-1,07/01/20 00:00:00,07/02/20 00:00:00,36
AmazonS3,ReadBucketPolicyStatus,EU-USE1-AWS-Out-Bytes,lump-data,07/01/20 00:00:00,07/02/20 00:00:00,302
AmazonS3,ReadBucketPublicAccessBlock,EU-USE1-AWS-Out-Bytes,prod-seo-auto-reports,07/01/20 00:00:00,07/02/20 00:00:00,326
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,dmap-prod-hdp-mysql-dump,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadLocation,EU-Requests-Tier2,edl-live-dwh-files,07/01/20 00:00:00,07/02/20 00:00:00,32
AmazonS3,ReadBucketPublicAccessBlock,EU-USE1-AWS-Out-Bytes,dmap-prod-d3js,07/01/20 00:00:00,07/02/20 00:00:00,328
AmazonS3,ReadBucketPolicyStatus,EU-USE1-AWS-Out-Bytes,edl-online-backup,07/01/20 00:00:00,07/02/20 00:00:00,310
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,dmap-public-tableau-nlb-logs,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadLocation,EU-Requests-Tier2,prod-rds-general-log-bucket,07/01/20 00:00:00,07/02/20 00:00:00,32
AmazonS3,ReadBucketPolicyStatus,EU-USE1-AWS-Out-Bytes,dmap-prod,07/01/20 00:00:00,07/02/20 00:00:00,302
AmazonS3,ReadBucketPolicyStatus,EU-USE1-AWS-Out-Bytes,tajawal-online-data,07/01/20 00:00:00,07/02/20 00:00:00,312
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,test-omr-logs,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadLocation,EU-Requests-Tier2,dmap-prod-hadoop-backup,07/01/20 00:00:00,07/02/20 00:00:00,32
AmazonS3,ReadBucketPublicAccessBlock,EU-USE1-AWS-Out-Bytes,dmap-prod-ranger-audit-logs,07/01/20 00:00:00,07/02/20 00:00:00,326
AmazonS3,ReadBucketPublicAccessBlock,EU-USE1-AWS-Out-Bytes,dmap-tableau-backup,07/01/20 00:00:00,07/02/20 00:00:00,326
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,dmap-tableau-backup,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadLocation,EU-USE1-AWS-Out-Bytes,dmap-public-tableau-nlb-logs,07/01/20 00:00:00,07/02/20 00:00:00,4384
AmazonS3,ReadLocation,EU-Requests-Tier2,dmap-test-bucket,07/01/20 00:00:00,07/02/20 00:00:00,32
AmazonS3,ReadBucketPolicyStatus,EU-USE1-AWS-Out-Bytes,dmap-public-tableau-nlb-logs,07/01/20 00:00:00,07/02/20 00:00:00,142
AmazonS3,ReadBucketPolicyStatus,EU-USE1-AWS-Out-Bytes,test-omr-logs,07/01/20 00:00:00,07/02/20 00:00:00,306
AmazonS3,ReadACL,EU-Requests-Tier2,prod-qa-reports,07/01/20 00:00:00,07/02/20 00:00:00,2
AmazonS3,ReadLocation,EU-USE1-AWS-Out-Bytes,dmap-prod-sap,07/01/20 00:00:00,07/02/20 00:00:00,4384
AmazonS3,ReadLocation,EU-Requests-Tier2,dmap-sap-omr,07/01/20 00:00:00,07/02/20 00:00:00,32
AmazonS3,PutObject,EU-DataTransfer-In-Bytes,dmap-prod-sap,07/01/20 00:00:00,07/02/20 00:00:00,442043299
AmazonS3,ReadBucketPolicyStatus,EU-USE1-AWS-Out-Bytes,tapro-atg-t1-complete,07/01/20 00:00:00,07/02/20 00:00:00,314
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,dmap-prod-qliksense-backup,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadLocation,EU-USE1-AWS-Out-Bytes,dmap-public,07/01/20 00:00:00,07/02/20 00:00:00,4384
AmazonS3,ReadLocation,EU-Requests-Tier2,testing-cloudwatch-logs,07/01/20 00:00:00,07/02/20 00:00:00,33
AmazonS3,CompleteMultipartUpload,EU-DataTransfer-Out-Bytes,dmap-prod-sap,07/01/20 00:00:00,07/02/20 00:00:00,30748
AmazonS3,ReadBucketPublicAccessBlock,EU-USE1-AWS-Out-Bytes,dmap-artifacts,07/01/20 00:00:00,07/02/20 00:00:00,326
AmazonS3,ReadACL,EU-Requests-Tier2,dmap-prod-data-warehouse,07/01/20 00:00:00,07/02/20 00:00:00,3
AmazonS3,ReadLocation,EU-USE1-AWS-Out-Bytes,prod-rds-error-slowquey-logs,07/01/20 00:00:00,07/02/20 00:00:00,4384
AmazonS3,ReadLocation,EU-Requests-Tier2,dmap-prod-s3-access-logs,07/01/20 00:00:00,07/02/20 00:00:00,32
AmazonS3,ReadACL,EU-USE1-AWS-Out-Bytes,cf-templates-1q938a0vie91x-eu-west-1,07/01/20 00:00:00,07/02/20 00:00:00,1108
AmazonS3,ReadBucketPolicyStatus,EU-USE1-AWS-Out-Bytes,dmap-prod-qliksense-backup,07/01/20 00:00:00,07/02/20 00:00:00,319
AmazonS3,ReadACL,EU-Requests-Tier2,dataquality.seera.report,07/01/20 00:00:00,07/02/20 00:00:00,3
AmazonS3,ReadLocation,EU-USE1-AWS-Out-Bytes,cf-templates-1q938a0vie91x-eu-west-1,07/01/20 00:00:00,07/02/20 00:00:00,4384
AmazonS3,ReadLocation,EU-Requests-Tier2,prod-odl-1,07/01/20 00:00:00,07/02/20 00:00:00,32
AmazonS3,ReadACL,EU-USE1-AWS-Out-Bytes,dmap-public-tableau-nlb-logs,07/01/20 00:00:00,07/02/20 00:00:00,1108
AmazonS3,ReadBucketPublicAccessBlock,EU-USE1-AWS-Out-Bytes,dmap-prod-braze,07/01/20 00:00:00,07/02/20 00:00:00,326
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,dmap-prod-cf,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadLocation,EU-USE1-AWS-Out-Bytes,lump-data,07/01/20 00:00:00,07/02/20 00:00:00,4384
AmazonS3,ReadLocation,EU-Requests-Tier2,dmap-prod-braze,07/01/20 00:00:00,07/02/20 00:00:00,32
AmazonS3,ReadACL,EU-USE1-AWS-Out-Bytes,elasticbeanstalk-eu-west-1-032862061730,07/01/20 00:00:00,07/02/20 00:00:00,1108
AmazonS3,ReadBucketPolicyStatus,EU-USE1-AWS-Out-Bytes,dmap-prod-d3js,07/01/20 00:00:00,07/02/20 00:00:00,141
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,esmash,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadLocation,EU-USE1-AWS-Out-Bytes,dmap-tableau-backup,07/01/20 00:00:00,07/02/20 00:00:00,4384
AmazonS3,ReadLocation,EU-Requests-Tier2,dmap-prod-kerberos,07/01/20 00:00:00,07/02/20 00:00:00,32
AmazonS3,ReadACL,EU-USE1-AWS-Out-Bytes,dmap-public-alb-logs,07/01/20 00:00:00,07/02/20 00:00:00,1108
AmazonS3,ReadBucketPublicAccessBlock,EU-USE1-AWS-Out-Bytes,prod-rds-error-slowquey-logs,07/01/20 00:00:00,07/02/20 00:00:00,326
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,edl-online-backup,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadLocation,EU-USE1-AWS-Out-Bytes,dmap-test-bucket,07/01/20 00:00:00,07/02/20 00:00:00,4384
AmazonS3,ReadLocation,EU-Requests-Tier2,sap-user-profile-stage,07/01/20 00:00:00,07/02/20 00:00:00,32
AmazonS3,ReadACL,EU-USE1-AWS-Out-Bytes,dmap-prod-cloud-trail,07/01/20 00:00:00,07/02/20 00:00:00,1108
AmazonS3,ReadBucketPolicyStatus,EU-USE1-AWS-Out-Bytes,sap-user-profile-stage,07/01/20 00:00:00,07/02/20 00:00:00,315
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,prod-rds-error-slowquey-logs,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadLocation,EU-USE1-AWS-Out-Bytes,test-omr-logs,07/01/20 00:00:00,07/02/20 00:00:00,4521
AmazonS3,ReadLocation,EU-Requests-Tier2,dmap-prod-datascience,07/01/20 00:00:00,07/02/20 00:00:00,33
AmazonS3,ReadACL,EU-USE1-AWS-Out-Bytes,dmap-prod-kerberos,07/01/20 00:00:00,07/02/20 00:00:00,1108
AmazonS3,ReadBucketPublicAccessBlock,EU-USE1-AWS-Out-Bytes,dmap-prod-cloud-trail,07/01/20 00:00:00,07/02/20 00:00:00,351
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,dmap-public-alb-logs,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadLocation,EU-USE1-AWS-Out-Bytes,dmap-prod-hub,07/01/20 00:00:00,07/02/20 00:00:00,4384
AmazonS3,ReadLocation,EU-Requests-Tier2,dmap-prod-hub,07/01/20 00:00:00,07/02/20 00:00:00,32
AmazonS3,ReadACL,EU-USE1-AWS-Out-Bytes,dmap-sap-omr,07/01/20 00:00:00,07/02/20 00:00:00,2148
AmazonS3,ReadBucketPolicyStatus,EU-USE1-AWS-Out-Bytes,edl-adjust,07/01/20 00:00:00,07/02/20 00:00:00,303
AmazonS3,ReadBucketPolicyStatus,EU-Requests-Tier2,dmap-prod-cloud-trail,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadLocation,EU-USE1-AWS-Out-Bytes,prod-fin-mgmt-report,07/01/20 00:00:00,07/02/20 00:00:00,4384
AmazonS3,ReadLocation,EU-Requests-Tier2,dmap-prod-qliksense-backup,07/01/20 00:00:00,07/02/20 00:00:00,32
AmazonS3,ReadACL,EU-USE1-AWS-Out-Bytes,dataquality.seera.report,07/01/20 00:00:00,07/02/20 00:00:00,1628
AmazonS3,ReadBucketPolicyStatus,EU-USE1-AWS-Out-Bytes,prod-winter-at-tantora-bigquery,07/01/20 00:00:00,07/02/20 00:00:00,324
AmazonS3,ReadACL,EU-Requests-Tier2,dmap-public-alb-logs,07/01/20 00:00:00,07/02/20 00:00:00,2
AmazonS3,ReadLocation,EU-USE1-AWS-Out-Bytes,edl-adjust,07/01/20 00:00:00,07/02/20 00:00:00,4384
AmazonS3,ReadLocation,EU-Requests-Tier2,dmap-artifacts,07/01/20 00:00:00,07/02/20 00:00:00,32
AmazonS3,HeadBucket,Requests-Tier2,edl-adjust,07/01/20 00:00:00,07/02/20 00:00:00,3
